,Name,Age,Country,Role,Matches,Experience ( in Yrs),Runs,Strike_Rate,Wickets,Economy,Average,Team_Preference,Auction_Price_Simulated ( in Cr )
9774,Manoj Naidu,32,India,Allrounder,50,2,6325,154.6,411,5.42,26.31,KKR,13.0
9775,Rahul Yadav,41,India,Bowler,33,2,2138,154.5,297,7.41,33.43,LSG,9.87
9776,Amit Khan,23,India,Allrounder,87,4,6335,141.7,187,7.21,33.74,KKR,12.16
9777,Vikas Verma,38,West Indies,Allrounder,375,16,2403,121.0,429,5.57,47.02,MI,15.22
9778,Pranav Reddy,42,India,Wicketkeeper,275,12,3496,141.8,0,0.0,28.07,DC,12.79
9779,Rohan Khan,22,West Indies,Wicketkeeper,19,1,3908,105.5,0,0.0,52.22,DC,7.43
9780,Ankit Patel,36,South Africa,Batter,212,10,11382,139.1,13,6.15,21.62,LSG,13.35
9781,Rohan Khan,20,India,Allrounder,16,1,3095,149.3,113,7.93,30.41,CSK,9.88
9782,Ankit Singh,29,England,Allrounder,72,4,6394,123.8,269,5.26,30.45,PBKS,9.7
9783,Irfan Reddy,23,India,Allrounder,28,1,7304,134.9,425,6.46,27.34,CSK,13.05
9784,Nikhil Iyer,27,England,Batter,81,3,11057,142.0,7,7.25,42.53,RCB,11.21
9785,Harshit Sharma,37,India,Wicketkeeper,220,14,8875,114.6,0,0.0,43.25,LSG,14.62
9786,Aditya Shetty,40,India,Batter,15,1,6669,130.5,4,8.68,28.38,MI,9.27
9787,Vikas Singh,23,India,Bowler,36,2,2818,143.2,585,4.0,48.79,SRH,15.76
9788,Vikas Malik,41,England,Allrounder,237,9,1808,99.6,444,7.44,40.48,RR,9.36
9789,Aditya Verma,22,India,Wicketkeeper,65,4,8979,144.3,0,0.0,33.64,MI,11.78
9790,Rohan Singh,25,South Africa,Bowler,98,5,686,130.3,312,4.75,48.92,PBKS,10.52
9791,Rohan Deshmukh,37,Australia,Bowler,295,16,2343,130.8,517,4.19,42.51,GT,15.71
9792,Nikhil Khan,41,South Africa,Batter,372,23,10514,134.0,6,8.11,42.1,PBKS,17.17
9793,Ankit Patel,36,India,Batter,74,3,4142,109.1,1,6.46,41.66,DC,7.36
9794,Harshit Malik,34,India,Wicketkeeper,89,3,8093,96.1,0,0.0,42.22,DC,10.09
9795,Aditya Kulkarni,36,England,Allrounder,372,18,6623,109.4,476,7.33,40.93,MI,17.71
9796,Arjun Yadav,22,India,Bowler,23,1,617,110.6,746,6.03,36.2,DC,13.81
9797,Aditya Patel,26,India,Batter,177,6,11723,120.6,0,9.18,42.04,DC,15.6
9798,Irfan Chopra,19,India,Allrounder,25,1,5160,99.7,376,5.12,22.85,RR,10.55
9799,Sameer Malik,32,Australia,Bowler,298,13,2903,116.0,716,6.96,27.97,RCB,14.71
9800,Nikhil Malik,38,West Indies,Allrounder,345,13,5050,105.2,142,7.62,28.63,RCB,12.82
9801,Arjun Sharma,42,India,Wicketkeeper,470,17,8679,120.9,0,0.0,31.6,MI,17.14
9802,Amit Singh,36,Sri Lanka,Batter,156,7,7581,115.3,5,8.05,33.75,SRH,13.01
9803,Rohan Iyer,41,India,Allrounder,288,10,2240,148.1,499,8.02,48.97,GT,13.85
9804,Ankit Singh,34,India,Bowler,153,7,1619,129.2,889,7.29,42.62,MI,18.21
9805,Karthik Kulkarni,41,India,Batter,524,20,5575,142.1,14,7.95,39.29,GT,15.17
9806,Manoj Mehta,23,West Indies,Bowler,27,1,1753,143.6,99,4.42,46.62,CSK,6.18
9807,Vikas Patel,23,England,Wicketkeeper,57,2,3286,144.2,0,0.0,26.67,RR,8.62
9808,Rohan Malik,21,Australia,Bowler,87,3,40,112.7,847,5.03,37.78,CSK,12.49
9809,Sameer Patel,39,South Africa,Allrounder,105,7,6946,118.1,384,5.47,26.38,LSG,11.58
9810,Vikas Khan,37,Sri Lanka,Batter,362,16,13214,137.4,6,6.93,49.92,LSG,17.78
9811,Amit Verma,34,India,Allrounder,264,13,8251,129.0,117,5.08,21.26,LSG,13.77
9812,Aditya Verma,19,West Indies,Wicketkeeper,28,1,5589,100.1,0,0.0,44.68,LSG,7.73
9813,Vikas Sharma,29,India,Allrounder,183,10,4675,143.8,349,7.57,36.6,MI,15.54
9814,Vikas Kulkarni,27,Australia,Allrounder,56,2,3123,105.0,102,8.01,28.74,DC,6.77
9815,Pranav Kulkarni,34,India,Batter,398,16,12004,142.9,5,6.47,28.0,DC,19.06
9816,Irfan Iyer,22,India,Wicketkeeper,20,1,5462,104.3,0,0.0,41.81,DC,8.86
9817,Pranav Sharma,26,Australia,Allrounder,21,1,5848,97.7,164,5.27,23.74,LSG,8.32
9818,Sandeep Khan,26,India,Wicketkeeper,40,2,4676,95.0,0,0.0,44.39,KKR,7.33
9819,Rohan Khan,34,India,Allrounder,385,16,2420,107.6,140,6.97,28.16,CSK,14.71
9820,Karthik Reddy,24,India,Bowler,48,2,3920,125.1,264,7.08,44.45,CSK,8.85
9821,Sameer Reddy,21,West Indies,Batter,47,3,9364,109.3,8,7.58,53.96,DC,11.08
9822,Harshit Singh,24,India,Allrounder,168,6,6266,102.9,299,6.98,34.21,MI,11.75
9823,Irfan Patel,31,India,Bowler,146,7,2082,107.8,330,5.25,52.67,GT,11.08
9824,Nikhil Sharma,18,South Africa,Wicketkeeper,21,1,7677,147.9,0,0.0,26.97,SRH,8.98
9825,Vikas Deshmukh,18,West Indies,Wicketkeeper,25,1,6365,116.1,0,0.0,46.68,MI,6.42
9826,Vikas Yadav,32,Australia,Allrounder,201,8,1864,130.5,331,5.73,44.49,DC,9.86
9827,Sameer Iyer,28,India,Bowler,72,4,3487,137.4,816,6.49,44.73,SRH,15.45
9828,Nikhil Shetty,28,Australia,Wicketkeeper,24,1,6485,152.9,0,0.0,32.13,GT,10.21
9829,Sandeep Singh,24,Sri Lanka,Batter,101,6,13877,96.3,5,9.08,30.09,SRH,11.82
9830,Irfan Shetty,33,South Africa,Batter,199,9,8066,134.1,11,6.17,23.53,RR,10.51
9831,Harshit Chopra,38,West Indies,Wicketkeeper,362,14,5296,145.7,0,0.0,42.63,RR,12.52
9832,Aditya Singh,30,India,Allrounder,302,12,7780,137.9,491,5.1,50.17,MI,18.16
9833,Arjun Deshmukh,19,South Africa,Batter,16,1,9478,96.8,7,8.31,50.03,KKR,8.84
9834,Harshit Deshmukh,41,England,Batter,318,16,8852,117.7,13,8.56,31.5,DC,15.98
9835,Ankit Verma,40,Australia,Batter,210,11,6614,147.0,13,7.68,28.82,MI,12.76
9836,Amit Mehta,20,India,Allrounder,37,2,6726,146.9,374,5.35,20.92,SRH,13.77
9837,Harshit Singh,35,India,Bowler,124,6,2912,113.3,114,7.46,37.79,GT,8.76
9838,Pranav Patel,20,India,Batter,26,1,3569,149.1,9,6.46,46.24,PBKS,8.08
9839,Pranav Chopra,41,South Africa,Bowler,228,10,3905,136.0,404,7.51,26.46,MI,9.24
9840,Amit Kulkarni,34,India,Batter,59,2,8431,124.2,11,7.08,41.25,RR,10.17
9841,Harshit Iyer,21,India,Wicketkeeper,63,3,6968,150.6,0,0.0,33.44,RR,13.04
9842,Ankit Malik,29,India,Wicketkeeper,127,6,10595,137.2,0,0.0,53.64,GT,14.52
9843,Aditya Deshmukh,31,West Indies,Bowler,199,9,1462,146.8,683,4.58,34.72,DC,14.12
9844,Amit Singh,33,India,Bowler,88,3,351,112.6,472,6.78,31.69,CSK,10.59
9845,Manoj Chopra,18,South Africa,Bowler,30,1,1877,153.3,586,4.1,48.47,SRH,11.52
9846,Nikhil Iyer,31,India,Batter,328,12,10634,155.0,12,6.33,41.18,CSK,18.47
9847,Ankit Singh,25,Sri Lanka,Wicketkeeper,99,4,7368,146.2,0,0.0,22.33,DC,10.61
9848,Pranav Kulkarni,41,India,Batter,228,8,9274,135.2,12,7.36,23.73,PBKS,12.55
9849,Manoj Iyer,32,India,Batter,40,2,5931,121.6,4,7.71,27.56,DC,9.92
9850,Sandeep Malik,37,India,Wicketkeeper,188,8,10304,113.0,0,0.0,53.85,PBKS,13.76
9851,Sameer Kulkarni,38,England,Bowler,412,19,2562,107.8,544,5.1,38.77,LSG,16.31
9852,Ankit Patel,38,India,Wicketkeeper,116,5,11021,135.3,0,0.0,45.38,KKR,15.02
9853,Irfan Sharma,41,India,Bowler,247,13,3497,97.2,616,6.87,33.78,LSG,14.54
9854,Pranav Naidu,36,England,Wicketkeeper,211,9,3348,141.4,0,0.0,51.67,GT,10.03
9855,Sameer Singh,32,India,Allrounder,220,10,2194,98.1,92,7.11,33.88,KKR,11.31
9856,Rohan Malik,23,India,Wicketkeeper,50,2,11399,99.5,0,0.0,46.2,RR,11.4
9857,Nikhil Reddy,28,India,Wicketkeeper,15,1,9008,98.8,0,0.0,26.5,LSG,9.6
9858,Rohan Sharma,42,England,Wicketkeeper,139,9,6164,120.0,0,0.0,36.19,DC,10.35
9859,Rahul Khan,33,India,Batter,131,6,8970,122.8,15,7.42,44.96,RR,15.66
9860,Irfan Naidu,41,Sri Lanka,Allrounder,51,2,2016,127.9,107,6.29,30.62,GT,7.64
9861,Arjun Naidu,25,England,Bowler,91,4,1640,131.8,611,5.34,37.17,KKR,13.21
9862,Sandeep Mehta,29,England,Allrounder,132,7,7703,128.6,442,7.53,48.13,RR,14.31
9863,Nikhil Singh,37,Sri Lanka,Batter,326,19,11137,124.5,14,7.55,43.45,SRH,15.06
9864,Arjun Reddy,26,Australia,Wicketkeeper,52,2,7050,108.3,0,0.0,33.51,LSG,8.77
9865,Aditya Khan,34,India,Batter,363,13,13710,96.7,13,8.19,35.29,DC,17.53
9866,Rohan Verma,18,England,Batter,22,1,8625,153.0,3,8.1,50.7,KKR,11.43
9867,Pranav Malik,18,India,Wicketkeeper,29,1,9572,111.8,0,0.0,37.75,LSG,11.02
9868,Harshit Singh,18,India,Allrounder,16,1,6864,109.4,454,5.2,47.12,KKR,13.1
9869,Rohan Patel,40,India,Bowler,347,15,1131,110.5,855,4.47,53.04,DC,20.0
9870,Sandeep Chopra,39,India,Batter,100,5,3969,141.9,9,8.88,50.26,MI,10.42
9871,Rahul Shetty,25,India,Batter,174,7,11052,102.2,11,8.62,38.08,GT,12.41
9872,Rohan Patel,42,South Africa,Wicketkeeper,107,7,2902,121.7,0,0.0,30.89,RCB,6.8
9873,Rohan Singh,23,South Africa,Wicketkeeper,64,4,11054,145.0,0,0.0,36.24,GT,14.08
9874,Harshit Sharma,36,India,Bowler,210,9,2195,111.5,627,4.23,28.0,RR,16.52
9875,Sameer Kulkarni,32,India,Bowler,171,9,1428,133.8,279,7.37,39.61,CSK,10.37
9876,Harshit Singh,42,India,Allrounder,215,14,4069,134.0,136,6.77,46.42,RCB,15.04
9877,Vikas Sharma,35,England,Batter,176,10,8637,151.3,14,7.94,54.19,RCB,12.35
9878,Irfan Khan,42,England,Wicketkeeper,105,4,7377,154.7,0,0.0,43.43,MI,9.64
9879,Vikas Mehta,31,Australia,Bowler,158,8,435,119.3,639,7.54,50.09,CSK,14.99
9880,Karthik Patel,29,India,Batter,293,11,6272,149.2,11,9.18,49.08,MI,15.26
9881,Vikas Singh,20,Sri Lanka,Wicketkeeper,42,2,8522,119.4,0,0.0,25.56,SRH,8.71
9882,Sameer Verma,35,South Africa,Allrounder,180,9,1515,141.0,257,6.17,28.15,LSG,9.14
9883,Harshit Chopra,36,Sri Lanka,Allrounder,147,8,5232,128.9,48,6.67,41.14,RR,10.39
9884,Aditya Mehta,39,South Africa,Batter,105,6,10839,134.7,8,9.28,47.52,LSG,13.45
9885,Rohan Deshmukh,24,Sri Lanka,Wicketkeeper,35,2,5535,129.9,0,0.0,49.18,MI,7.69
9886,Rohan Singh,29,West Indies,Batter,132,6,3365,107.6,3,6.92,52.42,GT,8.29
9887,Nikhil Patel,35,India,Batter,97,6,5795,135.3,12,8.43,36.36,CSK,10.44
9888,Amit Kulkarni,25,India,Batter,162,7,14779,128.3,7,7.32,24.22,MI,16.71
9889,Rohan Sharma,36,India,Bowler,243,9,2772,122.3,80,5.73,38.84,KKR,8.01
9890,Irfan Malik,32,West Indies,Wicketkeeper,283,11,5383,133.1,0,0.0,53.51,MI,14.29
9891,Vikas Verma,37,India,Batter,413,16,9102,148.0,5,8.28,39.47,DC,18.83
9892,Rohan Verma,39,Australia,Bowler,50,2,3396,99.2,292,6.38,24.66,RR,6.59
9893,Sandeep Iyer,37,Sri Lanka,Allrounder,365,16,6362,118.7,412,7.03,47.96,DC,15.56
9894,Rohan Malik,34,India,Batter,155,8,8263,147.9,6,7.9,54.03,RCB,14.45
9895,Vikas Iyer,34,India,Bowler,94,6,280,118.7,687,4.56,43.27,MI,14.34
9896,Sameer Kulkarni,24,India,Wicketkeeper,92,5,9008,113.3,0,0.0,29.35,GT,11.19
9897,Ankit Reddy,32,India,Bowler,83,3,3578,153.8,374,7.09,47.08,MI,10.12
9898,Rohan Naidu,24,South Africa,Batter,68,4,12608,121.6,14,7.83,38.89,DC,14.73
9899,Ankit Singh,35,India,Bowler,143,5,3828,125.2,736,5.76,27.12,KKR,16.95
9900,Rohan Malik,40,South Africa,Allrounder,622,21,1846,140.3,193,8.16,43.83,SRH,16.78
9901,Manoj Yadav,34,Sri Lanka,Allrounder,117,7,8164,112.1,260,8.32,22.84,SRH,11.13
9902,Rahul Malik,35,Sri Lanka,Batter,299,17,3949,154.9,13,8.89,40.25,LSG,11.29
9903,Rohan Sharma,37,England,Allrounder,201,13,1923,141.8,114,5.21,22.58,RR,10.36
9904,Aditya Verma,24,Australia,Wicketkeeper,47,3,10223,127.4,0,0.0,29.71,MI,11.97
9905,Irfan Iyer,32,India,Allrounder,40,2,4018,122.1,165,8.2,51.45,MI,8.29
9906,Karthik Patel,28,India,Bowler,52,2,1068,118.2,685,5.14,53.15,GT,15.33
9907,Harshit Iyer,38,India,Bowler,255,16,2943,129.7,639,4.76,33.6,PBKS,20.0
9908,Arjun Malik,19,West Indies,Wicketkeeper,25,1,3903,141.5,0,0.0,24.53,DC,8.18
9909,Arjun Mehta,39,India,Bowler,536,20,1776,136.9,681,5.66,34.25,RCB,20.0
9910,Sameer Yadav,31,India,Batter,261,13,11044,137.3,13,6.2,37.61,GT,17.23
9911,Manoj Shetty,22,South Africa,Allrounder,67,4,4218,131.8,373,5.04,52.2,MI,12.72
9912,Arjun Reddy,38,England,Batter,30,2,6884,130.4,10,6.39,45.5,CSK,8.27
9913,Arjun Shetty,19,India,Wicketkeeper,18,1,6678,99.2,0,0.0,20.79,RR,9.0
9914,Karthik Sharma,18,Australia,Wicketkeeper,29,1,2836,122.9,0,0.0,47.69,KKR,7.47
9915,Vikas Naidu,19,South Africa,Wicketkeeper,24,1,8646,104.6,0,0.0,49.28,SRH,9.59
9916,Amit Kulkarni,22,Australia,Allrounder,44,2,5066,114.9,125,7.3,38.05,LSG,9.68
9917,Aditya Kulkarni,20,India,Bowler,15,1,307,108.0,482,7.67,37.48,DC,9.0
9918,Amit Naidu,34,India,Wicketkeeper,227,9,10419,132.5,0,0.0,24.83,MI,14.45
9919,Karthik Patel,28,Australia,Batter,57,2,14339,95.8,0,6.15,31.36,SRH,12.5
9920,Arjun Malik,24,England,Bowler,85,3,1657,143.2,532,4.28,54.91,LSG,10.95
9921,Aditya Patel,24,India,Batter,149,6,9294,121.0,12,6.21,20.9,CSK,12.68
9922,Nikhil Patel,18,South Africa,Wicketkeeper,17,1,8133,103.0,0,0.0,31.3,RCB,5.91
9923,Manoj Mehta,26,India,Allrounder,22,1,6332,151.4,490,6.38,33.85,MI,14.77
9924,Amit Sharma,24,India,Batter,64,3,13474,109.7,10,7.74,20.0,KKR,13.19
9925,Rahul Kulkarni,24,Australia,Bowler,91,5,591,99.9,175,7.42,53.75,LSG,5.64
9926,Rahul Singh,31,India,Batter,115,6,9340,131.3,14,6.46,54.98,LSG,13.26
9927,Vikas Malik,39,India,Allrounder,285,17,4696,120.4,494,5.48,47.31,LSG,16.61
9928,Pranav Chopra,25,Australia,Wicketkeeper,141,5,3719,96.9,0,0.0,44.14,RCB,8.91
9929,Nikhil Naidu,33,India,Bowler,212,13,378,109.2,776,4.31,25.6,MI,19.03
9930,Ankit Sharma,28,Australia,Bowler,189,9,1141,105.8,761,7.45,21.42,GT,13.98
9931,Sandeep Patel,23,India,Batter,20,1,12621,115.8,3,8.06,34.2,GT,11.79
9932,Sameer Malik,26,India,Allrounder,172,6,6914,139.9,203,5.42,41.05,LSG,14.77
9933,Sandeep Patel,27,England,Bowler,97,4,2876,105.3,447,5.38,40.77,RCB,9.94
9934,Sandeep Khan,38,Australia,Bowler,205,10,3029,113.7,704,6.96,20.91,SRH,14.35
9935,Karthik Chopra,23,India,Batter,40,2,14859,135.9,0,6.75,54.62,MI,16.51
9936,Aditya Chopra,35,South Africa,Batter,253,9,5632,113.4,7,6.05,22.17,MI,10.17
9937,Nikhil Yadav,42,India,Wicketkeeper,199,7,3216,114.0,0,0.0,34.21,DC,10.58
9938,Rahul Singh,32,Australia,Allrounder,100,4,3239,99.8,225,8.22,47.2,KKR,7.21
9939,Rahul Singh,31,India,Allrounder,233,8,6541,143.7,194,6.38,37.97,SRH,11.99
9940,Rohan Singh,31,South Africa,Wicketkeeper,36,2,10506,97.4,0,0.0,53.12,DC,10.08
9941,Arjun Naidu,35,England,Batter,32,2,6719,130.9,0,6.29,50.72,MI,11.67
9942,Rohan Sharma,18,South Africa,Bowler,18,1,716,128.2,740,4.3,48.85,PBKS,15.61
9943,Harshit Iyer,36,South Africa,Wicketkeeper,104,6,11400,154.2,0,0.0,45.35,KKR,16.0
9944,Karthik Mehta,42,Sri Lanka,Allrounder,86,4,3853,137.0,107,5.97,44.7,LSG,8.61
9945,Amit Naidu,24,India,Allrounder,101,4,6691,146.3,197,7.45,23.06,PBKS,9.66
9946,Sandeep Yadav,32,India,Allrounder,116,6,7170,133.4,395,5.38,53.39,CSK,12.19
9947,Sandeep Yadav,28,India,Batter,16,1,4695,152.6,3,7.63,52.83,RCB,10.0
9948,Nikhil Yadav,40,India,Allrounder,170,6,4405,149.6,391,8.16,51.44,SRH,13.3
9949,Rahul Malik,34,India,Bowler,122,5,311,136.7,185,7.12,20.85,RCB,9.64
9950,Sameer Sharma,19,South Africa,Allrounder,26,1,6424,103.1,443,5.46,20.82,RR,11.19
9951,Manoj Malik,40,Australia,Allrounder,230,8,1979,150.2,52,5.41,43.23,MI,10.53
9952,Pranav Singh,35,West Indies,Allrounder,85,4,1592,142.6,246,6.09,37.09,RCB,8.24
9953,Karthik Deshmukh,35,Australia,Batter,137,5,14848,148.1,0,6.5,31.85,SRH,14.37
9954,Sandeep Iyer,33,Australia,Allrounder,144,5,6247,112.4,266,7.45,37.5,SRH,11.15
9955,Manoj Sharma,30,Sri Lanka,Batter,85,4,12319,104.4,9,8.86,54.2,CSK,13.77
9956,Pranav Chopra,20,India,Allrounder,53,2,8810,127.0,77,5.25,52.06,LSG,12.27
9957,Amit Shetty,29,India,Allrounder,66,3,3932,108.9,96,8.31,25.04,RR,7.45
9958,Arjun Kulkarni,38,India,Wicketkeeper,216,14,7034,138.5,0,0.0,21.47,DC,13.95
9959,Karthik Shetty,27,West Indies,Wicketkeeper,177,6,3535,124.1,0,0.0,47.87,DC,10.25
9960,Irfan Iyer,35,India,Bowler,245,13,1305,106.3,88,6.13,37.05,SRH,8.28
9961,Irfan Patel,35,Sri Lanka,Batter,246,12,11392,132.0,3,9.22,45.25,RCB,14.33
9962,Aditya Shetty,30,West Indies,Wicketkeeper,68,3,5342,115.2,0,0.0,26.6,PBKS,8.75
9963,Pranav Reddy,18,England,Wicketkeeper,21,1,4896,110.3,0,0.0,38.66,CSK,6.58
9964,Harshit Verma,38,England,Wicketkeeper,70,3,5885,111.8,0,0.0,38.97,RR,10.1
9965,Ankit Reddy,38,India,Bowler,335,17,3167,139.1,618,6.69,25.76,PBKS,17.73
9966,Rahul Shetty,32,Sri Lanka,Wicketkeeper,270,11,11300,140.0,0,0.0,43.54,PBKS,15.07
9967,Amit Iyer,20,West Indies,Batter,30,1,14727,98.5,9,6.04,42.62,CSK,12.42
9968,Irfan Reddy,19,India,Bowler,16,1,3016,103.8,763,5.46,21.55,DC,14.25
9969,Arjun Singh,25,West Indies,Batter,20,1,8191,152.5,8,6.56,45.46,LSG,10.11
9970,Arjun Khan,22,England,Batter,34,2,3869,151.5,14,7.85,41.67,RR,7.09
9971,Amit Iyer,33,South Africa,Wicketkeeper,104,5,10283,138.5,0,0.0,29.89,DC,12.84
9972,Irfan Deshmukh,34,India,Batter,88,3,12961,103.6,14,8.06,34.16,RR,14.41
9973,Sandeep Kulkarni,22,England,Bowler,83,4,3450,108.0,873,4.13,22.62,GT,16.76
9974,Nikhil Khan,33,Australia,Wicketkeeper,337,13,6668,118.3,0,0.0,49.51,LSG,15.31
9975,Sandeep Shetty,41,West Indies,Allrounder,28,1,2206,144.9,347,6.32,42.98,RCB,8.48
9976,Sandeep Reddy,34,South Africa,Wicketkeeper,118,5,10333,125.6,0,0.0,28.29,CSK,13.58
9977,Harshit Deshmukh,31,South Africa,Bowler,255,9,601,98.3,615,7.5,44.11,PBKS,12.52
9978,Irfan Deshmukh,23,Sri Lanka,Batter,77,3,14941,121.5,12,8.17,28.41,PBKS,12.34
9979,Sandeep Chopra,34,Sri Lanka,Allrounder,46,2,7086,147.4,345,6.51,49.29,GT,9.68
9980,Sameer Naidu,23,Australia,Wicketkeeper,52,3,8357,151.5,0,0.0,30.77,RCB,10.17
9981,Karthik Patel,27,South Africa,Allrounder,35,2,4811,96.1,331,6.35,53.0,LSG,9.38
9982,Harshit Chopra,30,India,Bowler,166,8,1989,119.2,518,5.25,51.77,PBKS,14.95
9983,Irfan Singh,42,Australia,Allrounder,290,12,8972,129.0,224,6.84,26.17,MI,13.81
9984,Rahul Verma,37,India,Bowler,461,19,937,150.1,242,5.89,39.56,KKR,13.11
9985,Rahul Malik,21,India,Bowler,47,3,1339,96.9,760,4.97,31.77,DC,14.46
9986,Rohan Chopra,34,India,Allrounder,366,13,5622,97.6,327,7.0,41.34,KKR,15.03
9987,Rahul Mehta,19,Sri Lanka,Wicketkeeper,24,1,5341,126.4,0,0.0,47.42,MI,6.03
9988,Nikhil Naidu,29,South Africa,Wicketkeeper,42,2,10270,96.7,0,0.0,47.33,DC,9.35
9989,Irfan Deshmukh,21,Australia,Allrounder,57,2,8182,117.2,384,6.82,53.79,RCB,10.91
9990,Arjun Reddy,19,India,Allrounder,22,1,3741,127.5,280,5.56,31.23,MI,11.96
9991,Amit Verma,26,India,Batter,159,6,8865,128.1,1,7.85,23.13,SRH,12.9
9992,Vikas Sharma,18,West Indies,Batter,24,1,6907,133.1,12,8.31,46.93,LSG,9.84
9993,Arjun Reddy,25,England,Allrounder,197,7,5009,112.8,203,5.32,42.75,MI,9.84
9994,Nikhil Shetty,35,Australia,Wicketkeeper,270,17,6707,103.2,0,0.0,43.72,KKR,13.83
9995,Arjun Deshmukh,35,India,Bowler,246,13,1944,115.1,96,4.22,49.63,SRH,12.39
9996,Amit Yadav,32,India,Wicketkeeper,157,9,7081,141.5,0,0.0,42.57,KKR,11.02
9997,Sameer Reddy,20,South Africa,Bowler,16,1,3186,137.6,477,7.31,38.18,CSK,7.97
9998,Karthik Mehta,34,South Africa,Batter,124,6,13548,136.7,12,9.43,41.05,LSG,15.26
9999,Sameer Naidu,33,India,Allrounder,15,1,4319,149.1,56,6.43,30.35,SRH,10.01
10000,Sameer Sharma,38,India,Batter,46,2,13714,106.8,4,6.03,23.83,CSK,11.96
10001,Sandeep Sharma,31,India,Wicketkeeper,15,1,8780,114.1,0,0.0,48.91,MI,10.95
10002,Aditya Deshmukh,35,India,Batter,389,16,3887,105.1,9,8.28,47.61,PBKS,12.46
10003,Manoj Deshmukh,23,India,Bowler,52,2,1149,125.8,437,5.92,32.67,RR,10.93
10004,Amit Kulkarni,30,India,Allrounder,136,5,6348,114.1,388,8.03,23.29,SRH,14.13
10005,Irfan Mehta,27,India,Allrounder,45,3,2864,137.9,72,6.06,43.02,RCB,8.91
10006,Harshit Iyer,25,Sri Lanka,Allrounder,127,5,8885,101.7,174,5.66,43.13,CSK,12.73
10007,Nikhil Yadav,39,England,Allrounder,173,8,2501,117.0,369,7.37,49.5,RCB,10.08
10008,Amit Patel,34,Sri Lanka,Wicketkeeper,208,7,10371,153.7,0,0.0,27.2,DC,12.68
10009,Pranav Reddy,27,India,Batter,89,5,7691,95.3,10,8.02,44.96,RR,11.97
10010,Pranav Kulkarni,41,Australia,Allrounder,530,19,6791,106.6,80,6.45,46.33,GT,16.29
10011,Manoj Deshmukh,31,Sri Lanka,Bowler,247,11,1538,101.7,646,7.08,21.43,MI,15.3
10012,Sameer Shetty,23,India,Batter,120,4,8996,132.6,10,7.17,47.77,SRH,11.82
10013,Pranav Verma,39,Sri Lanka,Batter,15,1,3197,129.8,9,7.91,48.0,DC,6.05
10014,Karthik Yadav,39,Sri Lanka,Batter,25,1,12599,131.7,2,7.85,38.07,KKR,12.91
10015,Arjun Kulkarni,21,India,Bowler,59,3,490,109.1,860,7.35,29.24,RR,15.09
10016,Ankit Naidu,34,India,Allrounder,158,7,1734,144.2,89,5.45,34.41,CSK,9.64
10017,Irfan Mehta,31,India,Allrounder,41,2,7179,153.9,167,6.22,52.44,SRH,12.96
10018,Vikas Naidu,28,Australia,Allrounder,54,3,1735,103.5,466,8.4,51.19,CSK,8.87
10019,Nikhil Malik,40,England,Allrounder,361,13,6902,95.8,183,6.15,33.7,PBKS,15.22
10020,Aditya Mehta,26,England,Batter,19,1,13724,101.5,4,7.78,38.82,PBKS,13.77
10021,Harshit Verma,21,South Africa,Allrounder,57,3,1594,117.7,298,7.87,32.34,PBKS,8.74
10022,Karthik Iyer,25,India,Wicketkeeper,144,5,10705,115.3,0,0.0,52.31,DC,15.95
10023,Vikas Verma,25,India,Allrounder,31,2,2961,121.7,450,5.17,29.26,PBKS,11.75
10024,Rohan Mehta,30,England,Wicketkeeper,78,4,6727,148.6,0,0.0,23.36,KKR,10.87
10025,Karthik Singh,36,Australia,Batter,332,16,6122,119.4,5,7.44,51.09,DC,15.05
10026,Amit Mehta,22,Sri Lanka,Allrounder,31,2,7846,133.7,297,5.75,24.7,MI,11.02
10027,Sameer Khan,40,Australia,Allrounder,393,19,5810,130.6,113,8.34,41.92,LSG,13.33
10028,Arjun Iyer,31,England,Bowler,194,8,2127,115.5,543,5.65,27.44,LSG,11.01
10029,Karthik Mehta,30,India,Batter,146,9,8832,152.3,3,8.11,32.59,GT,14.21
10030,Rohan Reddy,40,India,Batter,194,8,13239,103.9,7,9.09,52.76,PBKS,16.73
10031,Aditya Kulkarni,24,Australia,Wicketkeeper,135,6,10762,116.0,0,0.0,33.29,KKR,13.23
10032,Manoj Shetty,33,South Africa,Bowler,54,3,2150,138.1,419,5.76,45.19,KKR,10.26
10033,Sameer Kulkarni,41,West Indies,Allrounder,382,23,2366,126.4,460,6.68,21.05,PBKS,14.33
10034,Karthik Singh,38,Sri Lanka,Allrounder,192,9,8834,115.8,312,6.07,39.56,GT,10.95
10035,Ankit Sharma,31,Australia,Batter,215,9,4579,137.6,3,7.95,45.1,LSG,10.44
10036,Karthik Malik,28,West Indies,Allrounder,73,3,7625,141.2,83,5.82,20.69,MI,9.68
10037,Harshit Yadav,18,India,Batter,22,1,8586,101.1,4,8.51,45.54,CSK,9.69
10038,Rahul Naidu,39,West Indies,Allrounder,340,16,3317,121.2,105,6.84,44.17,RCB,12.88
10039,Sameer Shetty,26,India,Wicketkeeper,129,5,3112,97.2,0,0.0,27.82,GT,10.76
10040,Sameer Iyer,40,West Indies,Batter,485,22,14794,145.8,11,8.16,33.34,PBKS,20.0
10041,Harshit Chopra,38,Australia,Bowler,283,12,2576,126.1,183,4.98,41.78,MI,9.97
